state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,
106572,3614,280,7416,25,43,27,3741,0,-2,6,0,46268,132,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,106567,
106582,3582,236,7408,10,21,39,3743,0,-1,5,0,46263,142,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,106577,
106592,3498,226,7440,6,-2,47,3743,0,2,4,0,46252,145,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,106587,
106602,3428,132,7420,-4,-14,47,3744,0,-10,7,0,46254,132,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1444,0,106597,
106612,3434,96,7494,-4,-21,47,3745,0,11,5,0,46259,134,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1443,0,106607,
106622,3464,68,7526,-2,-17,46,3745,0,10,6,0,46257,135,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1442,0,106617,
106632,3444,86,7504,11,-8,49,3745,0,4,0,0,46250,141,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1442,0,106627,
106642,3476,88,7448,12,-1,49,3742,0,2,1,0,46243,127,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1442,0,106637,
106652,3472,124,7410,20,4,54,3742,0,0,6,0,46252,121,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1439,0,106647,
106662,3510,128,7432,21,-3,63,3744,0,3,4,0,46254,133,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1439,0,106657,
106672,3490,104,7382,28,-15,63,3742,0,-2,1,0,46247,138,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1439,0,106667,
106682,3452,50,7412,24,-23,63,3742,0,8,5,0,46241,145,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1439,0,106677,
106692,3442,46,7464,12,-31,51,3740,0,1,2,0,46248,143,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1439,0,106687,
106702,3480,14,7442,14,-31,48,3744,0,-6,6,0,46256,140,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,106697,
106712,3548,62,7382,10,-9,30,3742,0,7,6,0,46250,136,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1438,0,106707,
106722,3582,50,7354,16,0,24,3741,0,10,0,0,46243,132,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,106717,
106732,3568,-6,7328,26,4,14,3741,0,2,5,0,46246,122,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,106727,
106742,3584,16,7334,34,2,12,3744,0,-3,2,0,46257,123,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,106737,
106752,3556,42,7436,40,6,17,3743,0,-3,5,0,46259,127,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1434,0,106747,
106762,3556,36,7486,45,16,17,3745,0,3,1,0,46250,139,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,106757,
106772,3558,50,7518,46,21,16,3743,0,-6,6,0,46240,128,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,106767,
106782,3542,52,7488,46,30,21,3745,0,-7,4,0,46243,127,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,106777,
