state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,
2029751,454,-8110,-1942,-217,44,-167,-46787,3,10,-278,0,45669,90,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036496,
2029752,440,-8146,-1854,-217,34,-173,-46784,3,20,-287,0,45669,90,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036498,
2029753,440,-8146,-1854,-217,34,-173,-46780,3,21,-291,0,45669,90,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036500,
2029754,440,-8146,-1854,-217,34,-173,-46778,3,38,-292,0,45669,90,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036502,
2029755,440,-8146,-1854,-217,34,-173,-46771,3,30,-286,0,45669,90,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036504,
2029756,362,-8120,-1802,-217,25,-174,-46772,3,45,-280,0,45669,90,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036506,
2029757,362,-8120,-1802,-217,25,-174,-46772,2,36,-272,0,45669,90,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036508,
2029758,362,-8120,-1802,-217,25,-174,-46767,2,25,-261,0,45671,104,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036510,
2029759,362,-8120,-1802,-217,25,-174,-46766,1,33,-254,0,45671,104,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036512,
2029760,418,-8116,-1764,-219,20,-182,-46765,2,24,-241,0,45671,104,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036514,
2029761,418,-8116,-1764,-219,20,-182,-46759,2,14,-233,0,45671,104,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036516,
2029762,418,-8116,-1764,-219,20,-182,-46757,2,19,-226,0,45671,104,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036518,
2029763,418,-8116,-1764,-219,20,-182,-46756,2,12,-221,0,45671,104,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036520,
2029764,472,-8078,-1748,-230,14,-189,-46753,2,14,-221,0,45671,104,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036522,
2029765,472,-8078,-1748,-230,14,-189,-46750,2,6,-221,0,45671,104,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036524,
2029766,472,-8078,-1748,-230,14,-189,-46750,2,0,-226,0,45671,104,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036526,
2029767,472,-8078,-1748,-230,14,-189,-46742,3,-8,-236,0,45671,104,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036528,
2029768,516,-8050,-1736,-229,14,-202,-46738,3,-3,-244,0,45674,109,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036530,
2029769,516,-8050,-1736,-229,14,-202,-46734,4,1,-258,0,45674,109,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036532,
2029770,516,-8050,-1736,-229,14,-202,-46732,4,-3,-273,0,45674,109,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036534,
2029771,516,-8050,-1736,-229,14,-202,-46728,3,1,-287,0,45674,109,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036536,
2029772,568,-8060,-1702,-231,7,-209,-46725,3,13,-305,0,45674,109,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036538,
2029773,568,-8060,-1702,-231,7,-209,-46721,3,3,-318,0,45674,109,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036540,
2029774,568,-8060,-1702,-231,7,-209,-46715,4,13,-330,0,45674,109,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036542,
2029775,568,-8060,-1702,-231,7,-209,-46713,4,20,-335,0,45674,109,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036544,
2029776,550,-8078,-1726,-238,18,-205,-46709,4,8,-338,0,45674,109,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036546,
2029777,550,-8078,-1726,-238,18,-205,-46709,3,5,-331,0,45674,109,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036548,
2029778,550,-8078,-1726,-238,18,-205,-46702,3,8,-323,0,45677,104,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036550,
2029779,550,-8078,-1726,-238,18,-205,-46702,2,22,-309,0,45677,104,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036552,
2029780,544,-8100,-1718,-243,31,-210,-46698,2,15,-296,0,45677,104,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036554,
2029781,544,-8100,-1718,-243,31,-210,-46696,3,25,-282,0,45677,104,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036556,
2029782,544,-8100,-1718,-243,31,-210,-46694,2,13,-270,0,45677,104,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036558,
2029783,544,-8100,-1718,-243,31,-210,-46690,2,4,-259,0,45677,104,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036560,
2029784,534,-8042,-1778,-249,26,-212,-46686,3,13,-253,0,45677,104,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036562,
2029785,534,-8042,-1778,-249,26,-212,-46688,2,14,-252,0,45677,104,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036564,
2029786,534,-8042,-1778,-249,26,-212,-46685,2,-10,-259,0,45677,104,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036566,
2029787,534,-8042,-1778,-249,26,-212,-46681,1,-2,-264,0,45677,104,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036568,
2029788,542,-8070,-1780,-250,20,-217,-46675,2,-4,-276,0,45673,94,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036570,
2029789,542,-8070,-1780,-250,20,-217,-46671,4,-13,-285,0,45673,94,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036572,
2029790,542,-8070,-1780,-250,20,-217,-46668,4,-2,-294,0,45673,94,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036574,
2029791,542,-8070,-1780,-250,20,-217,-46665,3,-8,-310,0,45673,94,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036576,
2029792,560,-8076,-1826,-253,23,-227,-46664,2,-6,-322,0,45673,94,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036578,
2029793,560,-8076,-1826,-253,23,-227,-46659,2,-15,-332,0,45673,94,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036580,
2029794,560,-8076,-1826,-253,23,-227,-46655,3,-4,-336,0,45673,94,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036582,
2029795,560,-8076,-1826,-253,23,-227,-46654,3,-13,-342,0,45673,94,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036584,
2029796,550,-8118,-1854,-254,26,-228,-46649,3,-11,-337,0,45673,94,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036586,
2029797,550,-8118,-1854,-254,26,-228,-46647,3,-2,-333,0,45673,94,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036588,
2029798,550,-8118,-1854,-254,26,-228,-46646,2,-5,-317,0,45672,90,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036590,
2029799,550,-8118,-1854,-254,26,-228,-46641,2,-11,-298,0,45672,90,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036592,
2029800,534,-8130,-1870,-257,33,-220,-46640,2,4,-282,0,45672,90,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036594,
2029801,534,-8130,-1870,-257,33,-220,-46639,2,1,-264,0,45672,90,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036596,
2029802,534,-8130,-1870,-257,33,-220,-46638,1,-5,-239,0,45672,90,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036598,
2029803,534,-8130,-1870,-257,33,-220,-46633,1,-6,-224,0,45672,90,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036600,
2029804,570,-8128,-1906,-252,21,-228,-46631,2,-7,-212,0,45672,90,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036602,
2029805,570,-8128,-1906,-252,21,-228,-46630,2,-7,-201,0,45672,90,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036604,
2029806,570,-8128,-1906,-252,21,-228,-46628,2,-17,-201,0,45672,90,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036606,
2029807,570,-8128,-1906,-252,21,-228,-46628,1,-3,-197,0,45672,90,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036608,
2029808,624,-8068,-1926,-251,22,-224,-46623,1,-18,-198,0,45671,86,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036610,
2029809,624,-8068,-1926,-251,22,-224,-46619,2,-13,-204,0,45671,86,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036612,
2029810,624,-8068,-1926,-251,22,-224,-46616,3,-10,-216,0,45671,86,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036614,
2029811,624,-8068,-1926,-251,22,-224,-46614,3,-20,-225,0,45671,86,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036616,
2029812,610,-8088,-1932,-252,20,-238,-46609,3,-16,-241,0,45671,86,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036618,
2029813,610,-8088,-1932,-252,20,-238,-46603,3,-3,-258,0,45671,86,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036620,
2029814,610,-8088,-1932,-252,20,-238,-46601,4,-8,-274,0,45671,86,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036622,
2029815,610,-8088,-1932,-252,20,-238,-46598,4,-5,-290,0,45671,86,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036624,
2029816,594,-8056,-1964,-252,18,-243,-46593,3,-2,-310,0,45671,86,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036626,
2029817,594,-8056,-1964,-252,18,-243,-46591,3,14,-323,0,45671,86,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036628,
2029818,594,-8056,-1964,-252,18,-243,-46585,3,7,-335,0,45671,82,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036630,
2029819,594,-8056,-1964,-252,18,-243,-46580,4,19,-343,0,45671,82,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036632,
2029820,590,-8096,-1980,-251,14,-247,-46579,3,27,-342,0,45671,82,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036634,
2029821,590,-8096,-1980,-251,14,-247,-46574,4,15,-340,0,45671,82,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036636,
2029822,590,-8096,-1980,-251,14,-247,-46570,3,34,-335,0,45671,82,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036638,
2029823,590,-8096,-1980,-251,14,-247,-46565,3,36,-327,0,45671,82,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036639,
2029824,552,-8106,-1926,-252,6,-252,-46556,5,34,-322,0,45671,82,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036641,
2029825,552,-8106,-1926,-252,6,-252,-46556,5,51,-321,0,45671,82,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036643,
2029826,552,-8106,-1926,-252,6,-252,-46553,4,42,-321,0,45671,82,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036646,
2029827,552,-8106,-1926,-252,6,-252,-46548,3,33,-329,0,45671,82,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036647,
2029828,536,-8092,-1920,-256,-2,-262,-46541,3,39,-345,0,45673,74,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036649,
2029829,536,-8092,-1920,-256,-2,-262,-46538,4,46,-363,0,45673,74,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036651,
2029830,536,-8092,-1920,-256,-2,-262,-46530,5,39,-379,0,45673,74,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036653,
2029831,536,-8092,-1920,-256,-2,-262,-46525,5,38,-394,0,45673,74,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036655,
2029832,576,-8108,-1932,-247,-4,-262,-46519,5,42,-399,0,45673,74,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036657,
2029833,576,-8108,-1932,-247,-4,-262,-46515,5,44,-401,0,45673,74,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036659,
2029834,576,-8108,-1932,-247,-4,-262,-46513,4,35,-400,0,45673,74,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036661,
2029835,576,-8108,-1932,-247,-4,-262,-46507,4,30,-391,0,45673,74,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036663,
2029836,628,-8136,-1912,-252,1,-259,-46506,3,22,-380,0,45673,74,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036665,
2029837,628,-8136,-1912,-252,1,-259,-46500,3,20,-366,0,45673,74,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036667,
2029838,628,-8136,-1912,-252,1,-259,-46493,4,16,-352,0,45671,83,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036669,
2029839,628,-8136,-1912,-252,1,-259,-46486,5,11,-346,0,45671,83,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036671,
2029840,620,-8098,-1930,-249,5,-263,-46484,5,17,-348,0,45671,83,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036673,
2029841,620,-8098,-1930,-249,5,-263,-46477,5,16,-348,0,45671,83,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036675,
2029842,620,-8098,-1930,-249,5,-263,-46473,4,31,-351,0,45671,83,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036677,
2029843,620,-8098,-1930,-249,5,-263,-46468,4,16,-361,0,45671,83,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036679,
2029844,648,-8048,-1908,-256,5,-268,-46461,5,22,-372,0,45671,83,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036681,
2029845,648,-8048,-1908,-256,5,-268,-46460,4,19,-381,0,45671,83,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036683,
2029846,648,-8048,-1908,-256,5,-268,-46454,4,-3,-385,0,45671,83,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036685,
2029847,648,-8048,-1908,-256,5,-268,-46451,4,2,-382,0,45671,83,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036687,
2029848,650,-8090,-1896,-257,21,-264,-46444,4,5,-377,0,45671,111,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036689,
2029849,650,-8090,-1896,-257,21,-264,-46444,4,5,-367,0,45671,111,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036691,
2029850,650,-8090,-1896,-257,21,-264,-46440,3,-8,-358,0,45671,111,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036693,
2029851,650,-8090,-1896,-257,21,-264,-46438,3,-2,-337,0,45671,111,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036695,
2029852,620,-8130,-1852,-255,27,-260,-46433,2,-16,-321,0,45671,111,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036697,
2029853,620,-8130,-1852,-255,27,-260,-46431,3,-7,-310,0,45671,111,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036699,
2029854,620,-8130,-1852,-255,27,-260,-46425,3,-32,-299,0,45671,111,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036701,
2029855,620,-8130,-1852,-255,27,-260,-46424,3,-24,-293,0,45671,111,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036703,
2029856,624,-8058,-1842,-260,23,-264,-46417,3,-36,-294,0,45671,111,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036705,
2029857,624,-8058,-1842,-260,23,-264,-46417,3,-21,-298,0,45671,111,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036707,
2029858,624,-8058,-1842,-260,23,-264,-46408,4,-31,-301,0,45675,132,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036709,
2029859,624,-8058,-1842,-260,23,-264,-46408,4,-17,-311,0,45675,132,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036711,
2029860,610,-8060,-1840,-255,31,-266,-46405,3,-22,-317,0,45675,132,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036713,
2029861,610,-8060,-1840,-255,31,-266,-46400,3,-25,-325,0,45675,132,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036715,
2029862,610,-8060,-1840,-255,31,-266,-46397,3,-21,-323,0,45675,132,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036717,
2029863,610,-8060,-1840,-255,31,-266,-46396,3,-34,-319,0,45675,132,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036719,
2029864,630,-8064,-1842,-265,33,-266,-46394,2,-31,-307,0,45675,132,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036721,
2029865,630,-8064,-1842,-265,33,-266,-46388,2,-39,-298,0,45675,132,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036723,
2029866,630,-8064,-1842,-265,33,-266,-46388,2,-34,-284,0,45675,132,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036725,
2029867,630,-8064,-1842,-265,33,-266,-46384,3,-31,-267,0,45675,132,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036727,
2029868,628,-8072,-1824,-271,35,-263,-46382,2,-21,-254,0,45672,139,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036729,
2029869,628,-8072,-1824,-271,35,-263,-46380,2,-34,-242,0,45672,139,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036731,
2029870,628,-8072,-1824,-271,35,-263,-46378,2,-27,-224,0,45672,139,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036733,
2029871,628,-8072,-1824,-271,35,-263,-46376,2,-31,-217,0,45672,139,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036735,
2029872,628,-8050,-1834,-277,30,-271,-46372,2,-22,-209,0,45672,139,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036737,
2029873,628,-8050,-1834,-277,30,-271,-46370,2,-26,-204,0,45672,139,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036739,
2029874,628,-8050,-1834,-277,30,-271,-46366,3,-25,-206,0,45672,139,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036741,
2029875,628,-8050,-1834,-277,30,-271,-46363,3,-16,-210,0,45672,139,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036743,
2029876,584,-8034,-1842,-283,21,-288,-46362,2,-23,-217,0,45672,139,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036745,
2029877,584,-8034,-1842,-283,21,-288,-46357,3,-15,-231,0,45672,139,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036747,
2029878,584,-8034,-1842,-283,21,-288,-46351,3,-16,-252,0,45671,129,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036749,
2029879,584,-8034,-1842,-283,21,-288,-46349,3,-1,-270,0,45671,129,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036751,
2029880,542,-8022,-1892,-288,14,-305,-46341,5,-20,-293,0,45671,129,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036753,
2029881,542,-8022,-1892,-288,14,-305,-46337,5,6,-312,0,45671,129,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036755,
2029882,542,-8022,-1892,-288,14,-305,-46333,4,3,-330,0,45671,129,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036757,
2029883,542,-8022,-1892,-288,14,-305,-46329,4,12,-346,0,45671,129,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036759,
2029884,572,-8046,-1916,-283,7,-311,-46323,4,14,-358,0,45671,129,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036761,
2029885,572,-8046,-1916,-283,7,-311,-46317,5,32,-363,0,45671,129,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036763,
2029886,572,-8046,-1916,-283,7,-311,-46314,5,32,-366,0,45671,129,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036765,
2029887,572,-8046,-1916,-283,7,-311,-46307,5,41,-363,0,45671,129,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036767,
2029888,562,-8088,-1970,-288,7,-318,-46303,5,43,-358,0,45665,121,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036769,
2029889,562,-8088,-1970,-288,7,-318,-46300,4,41,-359,0,45665,121,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036771,
2029890,562,-8088,-1970,-288,7,-318,-46294,4,45,-362,0,45665,121,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036773,
2029891,562,-8088,-1970,-288,7,-318,-46287,4,57,-365,0,45665,121,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036775,
2029892,506,-8058,-2020,-286,-3,-334,-46282,5,54,-375,0,45665,121,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036777,
2029893,506,-8058,-2020,-286,-3,-334,-46276,6,48,-386,0,45665,121,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036779,
2029894,506,-8058,-2020,-286,-3,-334,-46270,5,62,-394,0,45665,121,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036781,
2029895,506,-8058,-2020,-286,-3,-334,-46264,5,48,-404,0,45665,121,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036783,
2029896,582,-8106,-2046,-281,-4,-345,-46260,5,52,-409,0,45665,121,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036785,
2029897,582,-8106,-2046,-281,-4,-345,-46254,5,50,-410,0,45665,121,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036787,
2029898,582,-8106,-2046,-281,-4,-345,-46250,5,51,-408,0,45667,111,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036789,
2029899,582,-8106,-2046,-281,-4,-345,-46246,4,38,-404,0,45667,111,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036791,
2029900,610,-8104,-2098,-282,3,-345,-46242,4,25,-392,0,45667,111,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036793,
2029901,610,-8104,-2098,-282,3,-345,-46237,4,27,-382,0,45667,111,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036795,
2029902,610,-8104,-2098,-282,3,-345,-46232,4,12,-377,0,45667,111,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036797,
2029903,610,-8104,-2098,-282,3,-345,-46221,6,12,-377,0,45667,111,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036799,
2029904,574,-8052,-2112,-272,8,-358,-46218,6,27,-381,0,45667,111,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036801,
2029905,574,-8052,-2112,-272,8,-358,-46211,6,12,-387,0,45667,111,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036803,
2029906,574,-8052,-2112,-272,8,-358,-46210,5,12,-397,0,45667,111,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036805,
2029907,574,-8052,-2112,-272,8,-358,-46198,5,5,-409,0,45667,111,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036807,
2029908,662,-8032,-2102,-271,13,-361,-46196,5,15,-419,0,45668,123,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036809,
2029909,662,-8032,-2102,-271,13,-361,-46189,5,11,-425,0,45668,123,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036811,
2029910,662,-8032,-2102,-271,13,-361,-46187,5,12,-430,0,45668,123,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036813,
2029911,662,-8032,-2102,-271,13,-361,-46181,4,1,-427,0,45668,123,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036815,
2029912,638,-8124,-2092,-266,23,-372,-46174,5,0,-427,0,45668,123,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036817,
2029913,638,-8124,-2092,-266,23,-372,-46167,5,4,-422,0,45668,123,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036819,
2029914,638,-8124,-2092,-266,23,-372,-46163,6,17,-420,0,45668,123,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036821,
2029915,638,-8124,-2092,-266,23,-372,-46155,6,4,-426,0,45668,123,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036823,
2029916,566,-8058,-2088,-256,23,-389,-46152,5,17,-439,0,45668,123,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036825,
2029917,566,-8058,-2088,-256,23,-389,-46145,5,7,-456,0,45668,123,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036827,
2029918,566,-8058,-2088,-256,23,-389,-46137,6,-1,-477,0,45665,118,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036829,
2029919,566,-8058,-2088,-256,23,-389,-46131,6,10,-497,0,45665,118,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036831,
2029920,574,-8052,-2098,-256,28,-405,-46124,7,11,-509,0,45665,118,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036833,
2029921,574,-8052,-2098,-256,28,-405,-46119,6,23,-516,0,45665,118,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036835,
2029922,574,-8052,-2098,-256,28,-405,-46112,6,12,-512,0,45665,118,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036837,
2029923,574,-8052,-2098,-256,28,-405,-46108,5,22,-507,0,45665,118,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036839,
2029924,460,-8054,-2044,-247,29,-417,-46101,5,20,-501,0,45665,118,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036841,
2029925,460,-8054,-2044,-247,29,-417,-46094,6,20,-493,0,45665,118,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036843,
2029926,460,-8054,-2044,-247,29,-417,-46089,6,23,-486,0,45665,118,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,2036845,
